id,tweetid,created_at,user_id,text,anger,anticipation,disgust,fear,joy,love,optimism,pessimism,sadness,surprise,trust,care,harm,fairness,cheating,loyalty,betrayal,authority,subversion,purity,degradation
97,1.25e+18,2020-04-10 02:30:51+00:00,323982384.0,migraine i do not have time for your shit rn https://t.co/zkFRJ9R1B2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
98,1.27e+18,2020-05-30 03:56:59+00:00,3722271986.0,@kayladoctor @HornyFacts Lmao other shit like what??? 😂,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
99,1.27e+18,2020-05-31 06:40:01+00:00,28181063.0,"Senator, I’m a constituent. What exactly is disgusting? You seem more concerned about property damage than the lives behind the primal rage that has been unlocked this week.

Your tweet is revealing. You’d be a better legislator and man if you put yourself in their shoes.",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
100,1.24e+18,2020-03-04 17:24:02+00:00,79362852.0,@sonarriley Yeah apparently the shoot was in Italy and Italy has told people to stop gathering in groups,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
101,1.32e+18,2020-10-27 00:37:10+00:00,1874086538.0,@andreuhlovee Aw it’s only gonna be on SoundCloud because I used samples from Lord of the Rings. Lol,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
102,1.26e+18,2020-05-07 04:25:35+00:00,2468293843.0,"If you know me, you know how much I dig the streetwear trends 😍 https://t.co/iFu0NrxpD9",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
103,1.34e+18,2020-12-12 18:12:45+00:00,3061747368.0,Baby baby baby baby babyyyyyyy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
104,1.26e+18,2020-05-21 20:11:35+00:00,1.20309e+18,"N1811F, a Eurocopter AS 350 B2, is circling over Baldwin Park at 4425 feet, speed 63 MPH, squawking 0233, 0.18 miles from DeAnza Elementary School #N1811F https://t.co/zQafcX4nOl https://t.co/7qMIvGk4AB",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
105,1.23e+18,2020-02-08 21:47:54+00:00,1.14628e+18,@BeeMuffy Many thanks. Dig it. Always glad for new music.,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
106,1.34e+18,2020-12-31 00:03:28+00:00,72904301.0,@OliviaLaMignon He’s a fuckboy...hahaha...,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
107,1.22e+18,2020-01-10 22:25:20+00:00,63198398.0,i jus fell off my skateboard staring at someone’s Fedora,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0
108,1.3e+18,2020-08-23 07:12:47+00:00,312314859.0,@TheTylerDiaz2 @pcriz @chrissyteigen It’s not rational.   It’s lazy and intellectually dishonest.   LOL,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
109,1.22e+18,2020-02-03 01:25:53+00:00,267800230.0,Best Super Bowl Halftime show evaaaah.  #SuperBowlLIV #HalftimeShow #SBLIV,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
110,1.31e+18,2020-09-15 06:29:28+00:00,9.60393e+17,DEMOCRATS ARD AT WAR AGAINST OUR GREAT NATION!!!!,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0
111,1.32e+18,2020-10-28 03:16:05+00:00,45627569.0,"Conservative Columnist Issues Ominous Warning About 4 More Years Of Donald Trump
https://t.co/kRpbyRr52r",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0
112,1.23e+18,2020-02-09 18:33:21+00:00,23959413.0,I wonder if education sector is inadvertently guilty of misusing this concept in its policy making and district initiatives. Isn’t this where intervention programs come from? https://t.co/8R3w1WWL1e #suptchat #edpolicy,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0
113,1.25e+18,2020-04-19 23:24:54+00:00,19803825.0,@HooniverseJeff It works exceptionally well.,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
114,1.27e+18,2020-06-07 02:55:05+00:00,2323448533.0,"Imagine for a moment if @BarackObama was @POTUS during this crisis. He would be soothing the country, addressing all citizens, not just a cult, and would be on television being eloquent instead of blockading himself in the @WhiteHouse like Cadet Bone Spurs, the ultimate coward.",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0
115,1.27e+18,2020-06-01 03:49:51+00:00,548961451.0,"@JoeBuscaino @FOXLA with prop 47, 57, AB-109, and no bail, CA is defenseless to adequately address crime. #EnoughIsEnough",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0
116,1.34e+18,2020-12-31 23:57:05+00:00,2450405539.0,Offend the alphabet ppl boom career over 😂😔,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
117,1.22e+18,2020-01-11 04:57:42+00:00,419947303.0,I’m looking for a freak when I’m done block bleeding,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
118,1.31e+18,2020-10-08 18:03:02+00:00,22086087.0,once you let fear replace love hate is born because ppl fear what they think will hurt them and then they hate the supposed hurter,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0
119,1.29e+18,2020-07-24 03:42:39+00:00,68742058.0,Umm did you guys forget there’s a pandemic going on ? #OpeningDay,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0
120,1.26e+18,2020-05-24 05:15:04+00:00,8.22616e+17,"Fear not, for God is always there for you. https://t.co/azWWzaTrx2",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0
121,1.27e+18,2020-06-02 00:59:40+00:00,2422476984.0,National guard everywhere in #westwood village. No masks in sight. Police staging area on kinross and wilshire is packed with no fewer than 100 officers. Unclear whether or not mass arrests will take place but no police busses in sight. https://t.co/21TJ20oSfB,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
122,1.31e+18,2020-09-27 13:29:08+00:00,1414684496.0,"USGS reports a M1.12 earthquake, 7km NW of The Geysers, CA on 9/27/20 @ 13:26:49 UTC https://t.co/Y4i16njq3Q #earthquake",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0
123,1.28e+18,2020-07-02 18:10:35+00:00,27999951.0,"@shannonrwatts This woman is hysterical, she shouldn't have a gun. She can't control herself. I thought she was going to shoot them, when she moved to the back of the van screaming in terror when she's the one pointing the gun at them. #whiteprivilegeisreal",1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0
124,1.3e+18,2020-08-24 20:15:46+00:00,2984583636.0,"@SenSchumer Thank You. As the daughter of a retired mail carrier who busted her ass for 31yrs, it is disgusting to see what is being done and knowing that my mom is terrified of how this will put her and my uncle's pensions in jeopardy.",1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0
125,1.24e+18,2020-03-07 00:17:01+00:00,428806574.0,@yashb24 Bro I need you to stay indoors before they come at you with a 3 month contract. They’re shooting at everyone,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0
126,1.32e+18,2020-10-27 18:09:28+00:00,3019183117.0,"I ain’t afraid of no ghosts,
UNTIL that night🙄
Do you BELIEVE in spirits??!

#explore #haunted @ Spookytown https://t.co/VpWPUzNPWH",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
127,1.3e+18,2020-08-24 15:22:59+00:00,1.1034e+18,This shit is dangerous.   As a scientist who has worked on many vaccines.  They must be safe and effective!  #DumpTrumpDayNov3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0
128,1.25e+18,2020-04-26 17:47:53+00:00,14086836.0,@DonaldJTrumpJr Why are u guys. So nervous ?,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
129,1.24e+18,2020-03-21 21:44:03+00:00,173711717.0,"@ferrajr @CharmianNeary @nicolegelinas Sorry I missed these comments due to the bee keeping neighbors being over. 

The wow is the magnitude of injections. Banks need liquidity and yet the market is dry. We have equities, bonds, treasuries &amp; gold falling simultaneously. This is more than coronavirus.",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
130,1.25e+18,2020-04-11 02:33:38+00:00,550933750.0,#Cowboysfam #QuestionOfTheDay #FridayFeeling (serious question) Why would you chase something that’s not going to work/happen? 🤦🏻‍♂️😔😢@AmandaL92983 @GarDolphin733 @NJGirlKathy @lisaponyexpress @Texan_Rose_001 @dcowboys_25 @pkr63 @PamelaM5050 @DollyD2271 @Caryn_Brooklyn https://t.co/35tXaeghPi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
131,1.3e+18,2020-08-16 23:35:51+00:00,46065234.0,yeah so i shamed Orange County and now is time to shame Los Angeles for being reckless during a pandemic https://t.co/82wbbUjGOE,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
132,1.32e+18,2020-11-05 19:28:50+00:00,1.03816e+18,@Jhamtheprince Me too but iono where rn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
133,1.34e+18,2020-12-12 15:58:25+00:00,1571906630.0,@realDonaldTrump Still trying to convince yourself. Ok Loser.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
134,1.31e+18,2020-10-01 04:06:26+00:00,9.18035e+17,@NobodiesHME picking the lesser of two evils is still choosing evil. that sounds like insanity to me but yall got it 🤣 (not really).,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
135,1.22e+18,2020-01-17 15:40:14+00:00,2912604961.0,@goodreads More Witcher!! #witcher,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
136,1.27e+18,2020-06-11 07:08:28+00:00,1066219999.0,lucy know too much. she ain’t going nowhereeeee.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
137,1.29e+18,2020-08-10 04:07:34+00:00,157048146.0,You up the burner up on someone better be ready to use it dumbass nigga got himself killed,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
138,1.27e+18,2020-06-02 20:18:31+00:00,1885108448.0,Some ugly Karen from hb just said she’d beat my ass cause I said “Delete these posts it’s flooding the tl and pushing down important info ❣️❣️” or at least add some information HAHA,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
139,1.24e+18,2020-03-22 02:24:02+00:00,139499320.0,@Andrea423_ Oh shoot I still haven’t seen that so I might have to watch that!,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
140,1.25e+18,2020-04-13 02:52:04+00:00,8.71533e+17,"Hmmm... I wonder why you don't want #BloodOnHisHandsHannity to go viral... 🤔
Interesting",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
141,1.3e+18,2020-09-07 12:11:08+00:00,98536748.0,5AM with insomnia and IM-IM-IM STILL HERE https://t.co/afblKTyrob,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
142,1.25e+18,2020-04-17 18:15:25+00:00,8.48257e+17,@Goldingsoul Lmao that’s crazy you my 4th,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
143,1.25e+18,2020-04-15 21:56:59+00:00,4191239027.0,"2156Z
N662PD LAPD AIR SUPPORT DIVISION
Squawk: 245
N34.0300 W118.3215
Altitude: 400ft
Course: 163º
Groundspeed: 39kts https://t.co/4VJp7VkAOC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
144,1.3e+18,2020-08-26 16:17:34+00:00,1.07584e+18,Gotta take some people off my private story 🤷🏽‍♀️,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
145,1.31e+18,2020-09-21 02:09:08+00:00,123747926.0,AD CLUTCH IN A BIG GAME!!,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
146,1.25e+18,2020-04-01 08:50:46+00:00,4637964985.0,Who Got The Fattest Pussy Of Them All?,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
147,1.24e+18,2020-03-27 15:00:42+00:00,1.24186e+18,"@real_defender @realDonaldTrump Let's also thank the Easter Bunny, Santa Claus, Tooth Fairy, and all the orange Ooompa Loompas for allowing America's intelligence-challenged, arrested development idiots to live on Planet Plutocrat La-La Liar. Oh, and Emperor, love your clothes!!",0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
148,1.28e+18,2020-07-06 15:34:35+00:00,46726207.0,"Happy Monday everyone, be safe wear your mask!!! Have a wonderful day my friend!!! 🙌🙏🙏",0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0
149,1.33e+18,2020-11-16 19:06:47+00:00,1.14733e+18,@bumkayla thank you beautiful ❤️,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
150,1.3e+18,2020-09-02 18:26:16+00:00,225508363.0,"@SeekerCat5500 Haha, Atlus allowed female/female relationships in the past with ""Persona 3 Portable"" so it wouldn't be without precedence to have same sex relationships in their games.

A Joker/Akechi romance would certainly fulfill lot ""ship-ing"" wishes of the Fandom as well.",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
151,1.32e+18,2020-10-30 06:23:14+00:00,7.53011e+17,@colouredthrills it was so powerful and wild and such a vibe and i feel i captured that moment perfectly through music and it's like....it's very obviously a song meant to just empower you with fantasy and sexual prowess. So honey...OWN him while ur playing fall into me 💕,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
152,1.31e+18,2020-10-05 02:49:29+00:00,1266254521.0,Thank you for your support and solidarity 🇦🇲❤️,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0
153,1.25e+18,2020-04-16 03:55:56+00:00,1116015542.0,Day 1 of practice went good. I think I made great progress 🚲,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
154,1.29e+18,2020-07-22 17:37:15+00:00,293866606.0,@lnbshr it’s my cut back on soda while still getting my bubble fix 😣🙉,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
155,1.26e+18,2020-05-13 14:56:49+00:00,214183053.0,Life has been good to Fez,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
156,1.22e+18,2020-02-03 03:05:34+00:00,298399095.0,thank goodness ! Congratulations to the chief they desever this shit! 💯,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
157,1.25e+18,2020-04-18 08:39:57+00:00,169730721.0,@emon977 The other day my friend and I did a quad. Two of each. Amazing,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
158,1.27e+18,2020-06-21 19:34:16+00:00,1520578292.0,But Happy Father’s Day to you all!!!,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
159,1.23e+18,2020-02-22 08:04:31+00:00,2281730617.0,I don’t know why she told me that for but I made someone happy 😊 and I made her day and she also told me can I get a free drink and I told her I can see,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
160,1.32e+18,2020-10-13 08:31:46+00:00,3159008222.0,feel free to send flowers to my job :),0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
161,1.26e+18,2020-04-29 17:43:33+00:00,62554768.0,"Y’all so so good, watch this show.",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
162,1.3e+18,2020-08-24 04:44:16+00:00,28913529.0,Ready for Labor Day Weekend 😛😛,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
163,1.22e+18,2020-01-30 19:40:59+00:00,1.09406e+18,I told my mom let’s go to in n out and I’ll buy and this woman goes “let’s get you a salad.” Ma’am what????,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
164,1.32e+18,2020-10-23 13:19:11+00:00,1.12068e+18,@ValerieJarrett @StephenAtHome right 🤗,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
165,1.25e+18,2020-04-01 02:56:57+00:00,342967955.0,@SeanAndrewz Maybe Pink shoulda sold TP 🥴😂,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
166,1.26e+18,2020-05-16 02:36:52+00:00,263004514.0,If you’re trying to dance and not listening to Claude VonStroke live then you’re missing out 🥳🐣,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
167,1.28e+18,2020-06-27 21:46:16+00:00,66866138.0,"Quantum LCS
A team is no longer good if they lose to CLG, but they are default good until then.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
168,1.34e+18,2020-12-25 23:37:12+00:00,9.05995e+17,"KD Tatum and kyrie, this game fun",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
169,1.22e+18,2020-01-16 17:53:19+00:00,1.04074e+18,Me with my ass and arms. They’re the first thing to get huge when I gain weight.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
170,1.24e+18,2020-03-20 00:01:16+00:00,9.28746e+17,@caitlinharrifrd very important questions during this timeframe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
171,1.31e+18,2020-09-17 16:58:52+00:00,277313333.0,@SinghArshdeep8 @SuperSaf Which android? My phone doesn't have that,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
172,1.29e+18,2020-08-14 05:24:39+00:00,2263223970.0,A drink is much needed,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
173,1.26e+18,2020-05-24 22:42:22+00:00,517259984.0,@Dodgers See you guys in July 😀😀😀😀!!!,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
174,1.26e+18,2020-05-25 17:57:37+00:00,1.14215e+18,Starting @IAmNotOkaywith on Netflix... I hope it’s good,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
175,1.23e+18,2020-02-21 20:12:17+00:00,8.68283e+17,@MaineMartin3 ...n0se appetizing company,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
176,1.33e+18,2020-11-13 01:36:35+00:00,8.65411e+17,a Friday the 13th in 2020? Look what happened the last one LMAOO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
177,1.27e+18,2020-06-07 01:04:46+00:00,3289376875.0,"I could never be friends with a big YouTuber, I would just laugh at the end of every one of their sentences",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
178,1.22e+18,2020-01-26 21:18:16+00:00,1.13687e+18,I can’t even believe this shit,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
179,1.21e+18,2020-01-02 05:22:32+00:00,151356220.0,"2020, you are looking pretty good. https://t.co/ZcztHiIzOc",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
180,1.32e+18,2020-11-04 06:49:26+00:00,7.46084e+17,"@MikeyMikals @DCnumerology honestly i haven’t even met a ton

from the two or so i have though, i’d way more quickly say “sexy” or even “charismatic” but not intelligent, at least not in some commonly thought of way

you’re attractive for example, you’re prob aries 😂",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
181,1.29e+18,2020-07-24 23:37:49+00:00,27295545.0,@cu86grad Thank you!  I couldn’t adore him more💙💙💙,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
182,1.23e+18,2020-03-03 03:02:40+00:00,191596003.0,"@Drakken737 Strong, fearless, inclusive, friend. https://t.co/mdJr6Ist1I",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0
183,1.25e+18,2020-04-04 08:43:00+00:00,1.06945e+18,This is the funniest thing today! 😭,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
184,1.27e+18,2020-06-16 00:09:10+00:00,130944100.0,"Idk why, but I know for sure my grandma would love Ad Astra",0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
185,1.23e+18,2020-02-06 01:07:00+00:00,96444967.0,"Here’s my full length fashion shot of Lilia Buckingham at the Premiere Of Netflix's ""To All The Boys: P.S. I Still Love You"" at The Egyptian Theatre. lilia #liliabuckingham netflixfilm @netflix toalltheboysnetflix… https://t.co/c3MjwABalY",0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
186,1.26e+18,2020-05-23 06:27:06+00:00,24333766.0,"#HenryWinkler is trending - he will always be the nicest man in show biz and an actor’s actor. What a gem. His work on Barry is stellar. #Fonzi #Barry #HappyDays @ West Hollywood, California https://t.co/ioGVfAHpP6",0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
187,1.21e+18,2020-01-06 03:43:29+00:00,512525777.0,me cheering Awkwafina to everything she deserves https://t.co/NeJzdMVKc8,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0
188,1.22e+18,2020-01-29 05:47:19+00:00,7.54989e+17,my favorite one was when matt and jonnæ were with us,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
189,1.25e+18,2020-04-05 21:21:44+00:00,2492006989.0,This my favorite one I love this anime so much I used to watch it on repeat before ☺️,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
190,1.29e+18,2020-07-28 08:36:29+00:00,49516492.0,@motelsiren I really like your style but have you ever thought about doing .... ? I think you would look beautiful ... .,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
191,1.29e+18,2020-08-01 03:47:48+00:00,552775896.0,@teresaSOlovely Hahaha I love snapped!!,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
192,1.31e+18,2020-09-26 20:22:32+00:00,727579052.0,"Chocolate, I love chocolate, it’s my favorite!! #ABGT400",0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
193,1.22e+18,2020-01-28 15:56:44+00:00,1885057843.0,"3 years with my best friend today!!

thank you, for being you, tati. ilysm. 💙 https://t.co/XXhc4qF5qB",0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
194,1.22e+18,2020-02-04 22:53:24+00:00,1.04463e+18,My heart aches so fucking bad . Any kind of loving words are appreciated .,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0
195,1.3e+18,2020-09-07 02:18:19+00:00,64358084.0,"@Scottritalong92 It's my bestfriend, chill Scotty",0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
